Order Number,Plant Code,GL Exp Code,Part Number,Description part,Customer,Customer Type,Qty Ordered,Qty Shipped,Date Required,Date Shipped,Week Number,Month,% Filled, Status,%OTIF,Cause Description,Notes
1380503,10,FC1,011710010,"BOWL 117 RF 16-1/2"" HT WHT",WSS - OKLAHOMA CITY RDC 202,WHOLESALE,12,12,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380559,10,FC1,038610040,TANK 386 RH WHT,CRAWFORD SUPPLY DIV OF HAJOCA,WHOLESALE,2,2,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380713,10,RC1,007470700,SEAT SB700 EL SMART CL WHT,HAJOCA CORPORATION,WHOLESALE,2,2,6/27/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380039,10,FC1,013710017,CTK PRO-FIT 3 EL ADA WHT,DO-IT-BEST CORP,RETAIL,30,30,6/14/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380210,10,FC1,137210040,BOWL 137 EL ADA WHT,HAJOCA CORPORATION,WHOLESALE,18,18,6/19/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380705,10,FC1,290810070,"LAV 292 8"" WHT",MANSFIELD WARRANTY PARTS,WHOLESALE,1,1,6/15/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380039,10,FC1,041300017,CTK PRO-FIT 1 RD WHT 1.28,DO-IT-BEST CORP,RETAIL,10,10,6/14/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380647,10,FC1,251410000,"LAV 251 4"" WHT",HAJOCA CORPORATION,WHOLESALE,4,4,6/26/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380522,10,FC1,125010000,TANK 125 WHT,TOLAR SUPPLY,WHOLESALE,12,12,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380502,10,FC1,410010056,URINAL 410UHE .125GPF WHITE,WSS - DAYTON RDC 102,WHOLESALE,6,6,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380136,10,FC1,137210040,BOWL 137 EL ADA WHT,VIC BOND SALES INC,WHOLESALE,36,36,6/16/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380622,10,FC1,155010000,TANK 155 LH QTM 1.28GPF WHT,"WILLIAMSBURG PLUMBING, INC",WHOLESALE,3,3,6/26/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380502,10,FC1,130010007,BOWL 130 RD WHT,WSS - DAYTON RDC 102,WHOLESALE,108,108,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380502,10,FC1,386010000,TANK 386 WHT,WSS - DAYTON RDC 102,WHOLESALE,144,144,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380503,10,FC1,013810000,"BOWL 138 EL 10"" WHT",WSS - OKLAHOMA CITY RDC 202,WHOLESALE,18,18,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380502,10,FC8,328410000,"LAV 328 4"" WHT",WSS - DAYTON RDC 102,WHOLESALE,12,12,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380647,10,FC1,160010007,TANK 160 WHT,HAJOCA CORPORATION,WHOLESALE,36,36,6/26/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380503,10,FC1,237410000,"LAV 237 4"" WHT MS OVAL 20X17",WSS - OKLAHOMA CITY RDC 202,WHOLESALE,60,60,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380286,10,FC1,161310001,"LAV 1613NS 4"" WHT",WORLY PLBG SUP INC,WHOLESALE,3,3,6/20/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380210,10,FC1,013910000,"BOWL 139NS EL ADA 10"" WHT",HAJOCA CORPORATION,WHOLESALE,6,6,6/19/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380559,10,FC1,135010007,BOWL 135 EL WHT,CRAWFORD SUPPLY DIV OF HAJOCA,WHOLESALE,65,65,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380558,10,FC1,013910000,"BOWL 139NS EL ADA 10"" WHT",GRAY-HODGES CORP,WHOLESALE,3,3,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380715,10,FC1,160014307,TANK 160 BISC,GRIGG INDUSTRIES,RETAIL,2,2,6/27/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380559,10,FC1,137214340,BOWL 137 EL ADA BISC,CRAWFORD SUPPLY DIV OF HAJOCA,WHOLESALE,2,2,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380558,10,FC1,217010070,LAV 217 WHT,GRAY-HODGES CORP,WHOLESALE,8,8,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380715,10,FC1,033860000,LID 3386 WHT,GRIGG INDUSTRIES,RETAIL,2,2,6/27/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380210,10,FC1,013010017,CTK PRO-FIT 1 RD WHT,HAJOCA CORPORATION,WHOLESALE,10,10,6/19/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380522,10,FC1,123010000,TANK 123 LH QUANTUM WHT,TOLAR SUPPLY,WHOLESALE,8,8,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380108,10,FC1,L53880017,CTK LWS SUMMIT RD ADA WH 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,70,70,6/16/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380230,10,FC1,013910000,"BOWL 139NS EL ADA 10"" WHT",KENNY PIPE,WHOLESALE,3,3,6/19/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380522,10,FC1,130010007,BOWL 130 RD WHT,TOLAR SUPPLY,WHOLESALE,36,36,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380503,10,FC1,272410070,"LAV 272 4"" WHT",WSS - OKLAHOMA CITY RDC 202,WHOLESALE,20,20,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380136,10,FC1,011710010,"BOWL 117 RF 16-1/2"" HT WHT",VIC BOND SALES INC,WHOLESALE,4,4,6/16/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380558,10,FC1,130010007,BOWL 130 RD WHT,GRAY-HODGES CORP,WHOLESALE,4,4,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380522,10,FC1,135010007,BOWL 135 EL WHT,TOLAR SUPPLY,WHOLESALE,216,216,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380558,10,FC8,329010040,PEDESTAL 329 WHT,GRAY-HODGES CORP,WHOLESALE,6,6,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380210,10,FC1,016010040,TANK 160 RH WHT,HAJOCA CORPORATION,WHOLESALE,6,6,6/19/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380559,10,FC1,317310000,TANK 3173 CTL WHT 1.28,CRAWFORD SUPPLY DIV OF HAJOCA,WHOLESALE,65,65,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380502,10,FC1,202110001,"LAV 2018HB-NS 4"" WHT",WSS - DAYTON RDC 102,WHOLESALE,36,36,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380609,10,FC1,K15100053,KIT QTM 1.0 ADA FM RO WHT,LOWE'S COMPANIES INC,RETAIL-LOWES,1,1,6/26/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380559,10,FC1,013910000,"BOWL 139NS EL ADA 10"" WHT",CRAWFORD SUPPLY DIV OF HAJOCA,WHOLESALE,1,1,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380230,10,FC8,148010000,BOWL 148 EL ADA WHT,KENNY PIPE,WHOLESALE,3,3,6/19/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380230,10,FC1,237410000,"LAV 237 4"" WHT MS OVAL 20X17",KENNY PIPE,WHOLESALE,1,1,6/19/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380622,10,FC9,007470038,SEAT SB200 EL WHITE,"WILLIAMSBURG PLUMBING, INC",WHOLESALE,6,6,6/26/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380647,10,FC1,013910000,"BOWL 139NS EL ADA 10"" WHT",HAJOCA CORPORATION,WHOLESALE,4,4,6/26/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380522,10,FC1,047510050,URINAL 475HE 0.5 GPF WH,TOLAR SUPPLY,WHOLESALE,10,10,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380522,10,FC1,137210040,BOWL 137 EL ADA WHT,TOLAR SUPPLY,WHOLESALE,108,108,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380136,10,FC1,013910000,"BOWL 139NS EL ADA 10"" WHT",VIC BOND SALES INC,WHOLESALE,4,4,6/16/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380558,10,FC8,148010000,BOWL 148 EL ADA WHT,GRAY-HODGES CORP,WHOLESALE,2,2,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380559,10,FC1,125010000,TANK 125 WHT,CRAWFORD SUPPLY DIV OF HAJOCA,WHOLESALE,1,1,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380502,10,FC1,384010500,BOWL 384 ADA BONE,WSS - DAYTON RDC 102,WHOLESALE,4,4,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380559,10,FC8,144010000,BOWL 144 WHT,CRAWFORD SUPPLY DIV OF HAJOCA,WHOLESALE,1,1,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380522,10,FC1,013910000,"BOWL 139NS EL ADA 10"" WHT",TOLAR SUPPLY,WHOLESALE,18,18,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380502,10,FC1,272410070,"LAV 272 4"" WHT",WSS - DAYTON RDC 102,WHOLESALE,20,20,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380503,10,FC8,329010040,PEDESTAL 329 WHT,WSS - OKLAHOMA CITY RDC 202,WHOLESALE,2,2,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380616,10,FC1,267110000,LAV 267 1H WHT,WESTERN SUPPLY CO,WHOLESALE,1,1,6/26/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380503,10,FC1,191760000,"LAV 1917C 4"" WHT",WSS - OKLAHOMA CITY RDC 202,WHOLESALE,3,3,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380558,10,FC1,160010007,TANK 160 WHT,GRAY-HODGES CORP,WHOLESALE,96,96,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380230,10,FC1,160010007,TANK 160 WHT,KENNY PIPE,WHOLESALE,300,300,6/19/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380210,10,FC1,160010007,TANK 160 WHT,HAJOCA CORPORATION,WHOLESALE,36,36,6/19/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380652,10,FC1,216010501,LAV 216NS PETITE MAPLE BONE,LOWE'S COMPANIES INC,RETAIL-LOWES,1,1,6/27/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380522,10,FC1,123010040,TANK 123 RH QUANTUM WHT,TOLAR SUPPLY,WHOLESALE,2,2,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380522,10,FC1,273010070,PEDESTAL 273 WHT,TOLAR SUPPLY,WHOLESALE,66,66,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380558,10,FC8,328410000,"LAV 328 4"" WHT",GRAY-HODGES CORP,WHOLESALE,3,3,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380688,10,RC1,007473800,SEAT CTK EL-3800 SLOW CLS WHT,MANSFIELD WARRANTY PARTS,WHOLESALE,1,1,6/27/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380108,10,FC1,L53840019,CTK LWS SUMMIT EL ADA WH DF,LOWE'S COMPANIES INC,RETAIL-LOWES,32,32,6/16/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380502,10,FC8,481710000,BOWL 4817 CASCADE EL ADA WHT,WSS - DAYTON RDC 102,WHOLESALE,72,72,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380522,10,FC1,384010500,BOWL 384 ADA BONE,TOLAR SUPPLY,WHOLESALE,4,4,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380503,10,FC1,125010000,TANK 125 WHT,WSS - OKLAHOMA CITY RDC 202,WHOLESALE,14,14,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380501,10,FC1,135010007,BOWL 135 EL WHT,WSS - DAYTON RDC 102,WHOLESALE,720,720,6/23/2023,6/14/2023,Week 24,June,1,ON TIME,,,
1380663,10,FC1,191760000,"LAV 1917C 4"" WHT",ACE HARDWARE CORP,RETAIL,2,2,6/20/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380779,10,FC1,137210040,BOWL 137 EL ADA WHT,"TOULOUKIAN SUPPLY,INC.",WHOLESALE,5,5,6/28/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380685,10,FC1,123010040,TANK 123 RH QUANTUM WHT,LOCKE PLBG SUP CO,WHOLESALE,1,1,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380339,10,FC1,131110001,BOWL 1311 BALTIC EL WHT,WINDSOR FACTORY SUPPLY,WHOLESALE,2,2,6/20/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380699,10,FC1,K29240000,"KIT PED LAV ALTO IV 4"" WHT",LOWE'S COMPANIES INC,RETAIL-LOWES,1,1,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380351,10,FC1,L59160017,CTK LWS DENALI EL ADA WH 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,200,200,6/19/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380717,10,FC1,123010000,TANK 123 LH QUANTUM WHT,WIGGS-HAUN & BOHAN-TN BUY/SELL,WHOLESALE,2,2,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380734,10,RC1,001238540,BOLT CAP SET-WHITE,KEIDEL SUPPLY CO,WHOLESALE,4,4,6/28/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380661,10,FC1,191760000,"LAV 1917C 4"" WHT",ACE HARDWARE CORP,RETAIL,1,1,6/20/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380662,10,FC1,041350017,CTK PRO-FIT 2 EL WHT 1.28,ACE HARDWARE CORP,RETAIL,10,10,6/20/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380758,10,FC1,160010007,TANK 160 WHT,GOODIN COMPANY,WHOLESALE,4,4,6/28/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380718,10,FC1,137210040,BOWL 137 EL ADA WHT,COBURN SUPPLY BEAUMONT,WHOLESALE,72,72,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380779,10,FC1,384010000,BOWL 384 ADA WHT,"TOULOUKIAN SUPPLY,INC.",WHOLESALE,2,2,6/28/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380717,10,FC1,386010000,TANK 386 WHT,WIGGS-HAUN & BOHAN-TN BUY/SELL,WHOLESALE,36,36,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380778,10,FC9,108380000,TANK 1083 1.28 WHT,MANSFIELD WARRANTY PARTS,WHOLESALE,2,2,6/28/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380662,10,FC1,239410000,"LAV 239 4"" WHT MS ROUND 19""",ACE HARDWARE CORP,RETAIL,18,18,6/20/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380717,10,FC1,011710010,"BOWL 117 RF 16-1/2"" HT WHT",WIGGS-HAUN & BOHAN-TN BUY/SELL,WHOLESALE,4,4,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380722,10,FC1,000600000,LID 160 WHT,HAJOCA CORPORATION,WHOLESALE,2,2,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380662,10,FC1,041300017,CTK PRO-FIT 1 RD WHT 1.28,ACE HARDWARE CORP,RETAIL,10,10,6/20/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380779,10,FC1,160010007,TANK 160 WHT,"TOULOUKIAN SUPPLY,INC.",WHOLESALE,12,12,6/28/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380717,10,FC1,384010000,BOWL 384 ADA WHT,WIGGS-HAUN & BOHAN-TN BUY/SELL,WHOLESALE,2,2,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380661,10,FC1,011710017,CTK PRO-FIT 4 RF ADA WHT,ACE HARDWARE CORP,RETAIL,10,10,6/20/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380775,10,FC8,144010000,BOWL 144 WHT,SOUTHERN PIPE & SUPPLY,WHOLESALE,2,2,6/28/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380663,10,FC1,237410000,"LAV 237 4"" WHT MS OVAL 20X17",ACE HARDWARE CORP,RETAIL,10,10,6/20/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380549,10,FC1,200810040,"LAV 2008 4"" WHT",E G PENNER CO. LTD.,WHOLESALE,2,2,6/23/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380717,10,FC8,329010040,PEDESTAL 329 WHT,WIGGS-HAUN & BOHAN-TN BUY/SELL,WHOLESALE,2,2,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380718,10,FC1,160010007,TANK 160 WHT,COBURN SUPPLY BEAUMONT,WHOLESALE,180,180,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380795,10,RC1,004713261,HANGER LAV/475/401 URINAL STL,MANSFIELD WARRANTY PARTS,WHOLESALE,1,1,6/28/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380549,10,FC8,148010000,BOWL 148 EL ADA WHT,E G PENNER CO. LTD.,WHOLESALE,2,2,6/23/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380549,10,FC1,013010018,CTK PRO-FIT 1 RD WH LT CLR MTC,E G PENNER CO. LTD.,WHOLESALE,10,10,6/23/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380779,10,FC1,386010000,TANK 386 WHT,"TOULOUKIAN SUPPLY,INC.",WHOLESALE,2,2,6/28/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380717,10,FC1,160010007,TANK 160 WHT,WIGGS-HAUN & BOHAN-TN BUY/SELL,WHOLESALE,216,216,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380717,10,FC8,147040000,BOWL 147 EL WHT,WIGGS-HAUN & BOHAN-TN BUY/SELL,WHOLESALE,1,1,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380746,10,FC1,161310001,"LAV 1613NS 4"" WHT",FERGUSON ENTERPRISES,WHOLESALE,65,65,6/28/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380779,10,FC1,131910070,"BOWL 131 RD 10"" WHT","TOULOUKIAN SUPPLY,INC.",WHOLESALE,2,2,6/28/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380734,10,FC1,125010000,TANK 125 WHT,KEIDEL SUPPLY CO,WHOLESALE,6,6,6/28/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380717,10,FC1,135010007,BOWL 135 EL WHT,WIGGS-HAUN & BOHAN-TN BUY/SELL,WHOLESALE,144,144,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380717,10,FC1,151010000,BOWL 151 EL ADA WHT,WIGGS-HAUN & BOHAN-TN BUY/SELL,WHOLESALE,2,2,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380678,10,FC8,295100000,LAV 295 1H AVA DROP IN WHT,LOWE'S COMPANIES INC,RETAIL-LOWES,1,1,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380734,10,FC1,011710010,"BOWL 117 RF 16-1/2"" HT WHT",KEIDEL SUPPLY CO,WHOLESALE,2,2,6/28/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380549,10,FC1,237110000,LAV 237 1H WHT MS OVAL 20X17,E G PENNER CO. LTD.,WHOLESALE,20,20,6/23/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380549,10,FC1,123010000,TANK 123 LH QUANTUM WHT,E G PENNER CO. LTD.,WHOLESALE,2,2,6/23/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380779,10,FC1,013910000,"BOWL 139NS EL ADA 10"" WHT","TOULOUKIAN SUPPLY,INC.",WHOLESALE,2,2,6/28/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380663,10,FC1,029160017,CTK DENALI 2916 EL ADA 128 WHT,ACE HARDWARE CORP,RETAIL,10,10,6/20/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380717,10,FC1,013910000,"BOWL 139NS EL ADA 10"" WHT",WIGGS-HAUN & BOHAN-TN BUY/SELL,WHOLESALE,5,5,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380669,10,FC8,295410000,"LAV 295 4"" AVA DROP IN WHT",LOWE'S COMPANIES INC,RETAIL-LOWES,1,1,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380717,10,FC1,137210040,BOWL 137 EL ADA WHT,WIGGS-HAUN & BOHAN-TN BUY/SELL,WHOLESALE,36,36,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380717,10,FC1,131910070,"BOWL 131 RD 10"" WHT",WIGGS-HAUN & BOHAN-TN BUY/SELL,WHOLESALE,2,2,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380717,10,FC1,202110001,"LAV 2018HB-NS 4"" WHT",WIGGS-HAUN & BOHAN-TN BUY/SELL,WHOLESALE,1,1,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380734,10,FC1,160010037,TANK 180 WHT,KEIDEL SUPPLY CO,WHOLESALE,10,10,6/28/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380671,10,FC1,K29210000,KIT PED LAV ALTO IV 1H WHT,LOWE'S COMPANIES INC,RETAIL-LOWES,1,1,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380339,10,FC1,217010070,LAV 217 WHT,WINDSOR FACTORY SUPPLY,WHOLESALE,60,60,6/20/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380734,10,FC1,130010007,BOWL 130 RD WHT,KEIDEL SUPPLY CO,WHOLESALE,4,4,6/28/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380779,10,FC1,131110001,BOWL 1311 BALTIC EL WHT,"TOULOUKIAN SUPPLY,INC.",WHOLESALE,1,1,6/28/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380662,10,FC1,410010056,URINAL 410UHE .125GPF WHITE,ACE HARDWARE CORP,RETAIL,12,12,6/20/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380779,10,FC1,191760000,"LAV 1917C 4"" WHT","TOULOUKIAN SUPPLY,INC.",WHOLESALE,1,1,6/28/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380349,10,FC1,L59160017,CTK LWS DENALI EL ADA WH 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,192,192,6/19/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380549,10,FC1,217010070,LAV 217 WHT,E G PENNER CO. LTD.,WHOLESALE,6,6,6/23/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380718,10,FC1,135010007,BOWL 135 EL WHT,COBURN SUPPLY BEAUMONT,WHOLESALE,180,180,6/27/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1380775,10,FC1,123010000,TANK 123 LH QUANTUM WHT,SOUTHERN PIPE & SUPPLY,WHOLESALE,2,2,6/28/2023,6/15/2023,Week 24,June,1,ON TIME,,,
1379793,10,FC1,013710017,CTK PRO-FIT 3 EL ADA WHT,DO-IT-BEST CORP,RETAIL,40,40,6/16/2023,6/16/2023,Week 24,June,1,ON TIME,,,
1379793,10,FC1,013510017,CTK PRO-FIT 2 EL WHT,DO-IT-BEST CORP,RETAIL,10,10,6/16/2023,6/16/2023,Week 24,June,1,ON TIME,,,
1379793,10,FC1,013010017,CTK PRO-FIT 1 RD WHT,DO-IT-BEST CORP,RETAIL,20,20,6/16/2023,6/16/2023,Week 24,June,1,ON TIME,,,
1380107,10,FC1,L51300017,CTK LWS ALTO RD WH 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,170,170,6/16/2023,6/16/2023,Week 24,June,1,ON TIME,,,
1380107,10,FC1,L51350017,CTK LWS ALTO EL WH 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,192,192,6/16/2023,6/16/2023,Week 24,June,1,ON TIME,,,
1380109,10,FC1,L53880017,CTK LWS SUMMIT RD ADA WH 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,80,80,6/16/2023,6/16/2023,Week 24,June,1,ON TIME,,,
1380109,10,FC1,L53840017,CTK LWS SUMMIT EL ADA WH 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,16,16,6/16/2023,6/16/2023,Week 24,June,1,ON TIME,,,
1380109,10,FC1,L59970017,CTK LWS VANQ 2  EL ADA WH 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,40,40,6/16/2023,6/16/2023,Week 24,June,1,ON TIME,,,
1380109,10,FC1,L59160517,CTK LWS DENALI EL ADA BN 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,8,8,6/16/2023,6/16/2023,Week 24,June,1,ON TIME,,,
1380109,10,FC1,L53840019,CTK LWS SUMMIT EL ADA WH DF,LOWE'S COMPANIES INC,RETAIL-LOWES,8,8,6/16/2023,6/16/2023,Week 24,June,1,ON TIME,,,
1380109,10,FC1,L53850017,"CTK LWS SUMMIT 10""EL ADA WH128",LOWE'S COMPANIES INC,RETAIL-LOWES,40,40,6/16/2023,6/16/2023,Week 24,June,1,ON TIME,,,
1380110,10,FC1,L53880017,CTK LWS SUMMIT RD ADA WH 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,50,50,6/16/2023,6/16/2023,Week 24,June,1,ON TIME,,,
1380110,10,FC1,L53840017,CTK LWS SUMMIT EL ADA WH 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,16,16,6/16/2023,6/16/2023,Week 24,June,1,ON TIME,,,
1380110,10,FC1,L59970017,CTK LWS VANQ 2  EL ADA WH 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,64,64,6/16/2023,6/16/2023,Week 24,June,1,ON TIME,,,
1380110,10,FC1,L59160517,CTK LWS DENALI EL ADA BN 1.28,LOWE'S COMPANIES INC,RETAIL-LOWES,40,40,6/16/2023,6/16/2023,Week 24,June,1,ON TIME,,,
1380110,10,FC1,L53840019,CTK LWS SUMMIT EL ADA WH DF,LOWE'S COMPANIES INC,RETAIL-LOWES,8,8,6/16/2023,6/16/2023,Week 24,June,1,ON TIME,,,
1380110,10,FC1,L53850017,"CTK LWS SUMMIT 10""EL ADA WH128",LOWE'S COMPANIES INC,RETAIL-LOWES,16,16,6/16/2023,6/16/2023,Week 24,June,1,ON TIME,,,
1380122,10,FC8,148010000,BOWL 148 EL ADA WHT,HAJOCA CORPORATION,WHOLESALE,1,1,6/16/2023,6/16/2023,Week 24,June,1,ON TIME,,,
1380389,10,FC1,317310000,TANK 3173 CTL WHT 1.28,G & G ELECTRIC & PLUMBING DIST,RETAIL,10,10,6/21/2023,6/16/2023,Week 24,June,1,ON TIME,,,
1380389,10,FC1,135010007,BOWL 135 EL WHT,G & G ELECTRIC & PLUMBING DIST,RETAIL,2,2,6/21/2023,6/16/2023,Week 24,June,1,ON TIME,,,
